movieId,imdbId,tmdbId
162356,5090828,407375
268714,147878,270046
124245,32894,256094
105597,1645131,91745
191813,968260,206590
73447,26417,179066
182211,19975,16591
211846,2075192,435818
87076,476999,10420
64241,57935,35790
185873,7692814,488063
2895,68990,42486
210485,45673,1564
258721,76262,266104
140623,4286440,312149
1600,120112,38295
136958,87746,44859
153000,451787,161212
153818,3876860,330381
4708,60668,44258
268216,10835642,793153
182427,963997,130124
158278,43115,118009
291815,15837338,893723
201116,115775,174045
138388,2473532,195544
135416,2691786,257279
262613,113734,85655
220800,9272198,612882
233577,10280276,614179
3883,162903,287821
1185,97937,10161
197263,3565066,520054
150925,118557,195957
229249,9249166,681951
177529,5068712,372979
26236,66565,20848
242246,13882736,792775
155915,23407,159216
210123,29426,190072
196569,7281126,488969
4533,89907,10925
193637,4481066,537681
273175,9473520,570948
84961,39927,56930
216163,9786512,619441
178985,202963,158481
200178,85574,36961
143535,1699767,223574
252088,3375514,296081
132727,56918,170315
205036,7902124,568789
98503,80623,18867
283279,21627730,994025
8742,87795,73621
230985,4058572,345363
79533,78915,20007
172553,4131206,299001
7489,100557,4339
186309,3740242,263132
170327,33597,236539
107636,2513616,199782
94323,1621045,67660
77744,54380,36760
292183,15732890,888003
117718,1912996,76815
170335,365677,22450
61013,177507,1661
254392,7397098,611489
7739,164221,5248
1444,109949,43775
214394,114065,345268
202247,2367996,69536
199836,2428378,140109
196555,75274,75392
262531,28243,65329
72514,467017,20093
174331,10060,151831
7774,64708,37437
201440,396096,35631
269808,45590,431547
241698,67039,140354
199325,3662778,321029
221082,1161444,72489
1735,119223,9410
1783,120782,30949
140573,1865403,204095
165411,2402579,339894
175739,1989435,277712
97388,1753813,99579
148946,3709678,270646
113073,1783422,149893
3479,89457,526
159781,2201532,356366
157198,1566528,60964
216304,93271,128737
285813,21922002,1006305
4920,35140,32847
214224,7735488,583218
153378,1441846,269843
171419,253623,110040
4837,80569,27958
253630,345855,54902
196049,116296,56399
191699,8702938,536474
8977,346491,1966
291238,3175798,392135
161113,134402,86320
280186,109858,104205
151479,101893,222619
171629,5700496,444066
3039,86465,1621
3899,191037,51179
269984,155667,180341
2623,160298,53862
160766,2084957,400121
47736,32339,33810
241986,8320096,755033
106017,1670627,88274
1091,98627,8491
159237,4054502,323428
182209,20735,52945
148816,2451550,225283
87425,111648,55763
102399,25031,183171
130608,65595,30792
81090,1045642,38124
104675,125319,124298
196685,218641,79949
188719,98688,523707
108993,90631,45930
62526,72912,32620
90066,1504319,42707
177759,4967920,393821
180491,89109,67642
223768,152231,234312
184799,60293,232959
167870,6073176,416211
52591,445946,1441
176379,1426325,34585
166476,4154004,419471
138660,2782868,326139
190817,319862,61846
280854,192229,138456
187667,133332,78259
33328,93664,44658
283773,10376078,788940
199177,3335200,301633
139628,4450170,342052
140315,3680410,337958
2504,137338,15256
143408,14406,138752
228513,8255452,564145
179723,1451759,286647
173415,5050788,381070
256219,329731,82832
237197,11749980,655831
188263,36782,201840
186547,1895484,259124
131892,94714,117514
219386,40930,162366
166157,110202,81400
99243,182357,35818
283295,32099,504356
129311,477392,13842
249780,955271,118796
244280,10346362,610909
218847,119055,33695
232763,6168914,583759
5413,79788,7216
174819,6587094,449758
6409,44413,38732
175683,84611,47550
53002,791304,13159
143833,57101,83217
8484,53114,31217
133915,28669,140418
147766,3833744,295602
130101,27345,43871
246072,13565672,813756
213555,2073156,136488
163971,4666726,339405
176937,3348730,298250
103851,26840,188468
27899,399877,8357
257033,10989240,630486
269786,17041964,926676
167710,1668191,50737
3986,216216,8452
140565,2165933,114955
220554,397477,61600
200452,865951,39561
217739,10691770,651053
171465,91,133063
152629,281365,180363
266874,11719648,665783
88649,1360887,51010
170381,5777418,415255
161790,284612,273318
151909,2245906,169634
260429,13299960,866236
198,114558,281
161668,968743,113262
191641,17748,189699
421,109279,14522
2015,54594,17984
287775,1934487,84070
279990,10217566,589424
128699,66528,81888
231365,1267421,239222
131347,64577,114116
182029,39209,53465
25936,40142,43452
117869,2809082,259610
129939,2363181,257912
139020,1987028,132137
102028,2073128,92837
286009,1201996,403584
287985,13144162,801308
136584,810990,37633
220064,8090628,542104
91718,22725,58192
224086,7802180,566011
87258,45230,38417
117533,4044364,293310
151833,30958,131460
195495,425979,42052
127182,2494384,251321
106879,2486630,214597
89864,1306980,40807
177061,2903186,378256
197469,4790832,443270
120779,2724304,278329
200726,113623,56374
158671,109515,78375
152035,1515195,170292
254330,4173336,395706
191689,3154916,399168
199356,3455730,306026
90017,69818,58402
8257,41163,31623
271186,14293560,742843
146374,233856,39347
146690,61626,42693
282179,3438802,272778
120412,1031241,49391
198331,23852,161945
27884,390632,28105
184905,5821256,467237
107771,1714915,152603
101666,86011,5686
2393,120844,200
8987,403910,33377
243530,3454002,704506
279958,12610794,732459
127646,84919,86575
279712,10279102,658739
134553,2456720,161545
80719,56134,166204
159143,1087798,83284
189441,314620,33021
292009,15740596,888768
69354,35429,23924
139614,76247,107426
97423,1906426,78604
63468,152176,82519
267960,309365,195883
33001,33407,84087
238224,247905,242547
172727,2321517,102197
5495,60708,36645
152672,2106331,228204
58874,63278,25904
119770,1872101,201018
211410,20402,237067
287987,24079788,1058671
206280,1058514,51598
227560,106237,285110
212861,1753652,246193
214672,6085412,468091
229403,90969,120162
240298,8710506,776522
80181,807840,9761
196187,35962,103863
275525,11128342,819134
187545,4125300,311054
181937,39268,53494
79711,22454,45803
151729,138068,96715
178111,6317962,431819
94271,122111,19757
154776,943415,269390
160366,400618,131320
126979,497204,257537
229401,45128,74323
182191,25997,91815
65986,42279,160783
675,110061,288173
238036,12441478,683127
287845,21047794,985779
261337,8115168,634815
172095,2363219,154972
174831,5897636,438634
291298,2227004,330024
179105,3416674,345928
125952,387301,24251
127587,42965,30131
124482,107093,101310
178531,61802,38768
194598,8842950,535221
77721,68457,38996
104733,6684,53417
116891,1361828,60479
95165,142240,39100
79469,105019,5899
3316,184858,2155
204614,8905718,266562
136590,200208,83965
192743,275942,266994
145022,3700456,339669
83056,32043,54430
122127,1567385,241982
194518,4009728,511014
1330,90655,24913
179377,4423778,375909
4320,74254,42233
164023,2936938,385654
1107,102336,
51255,425112,4638
142420,462335,254302
263525,302,119977
207081,82632,65675
34099,119429,100196
225415,1851922,291754
194881,2141833,182534
261507,13964404,805682
167718,1740683,377691
142066,214289,31359
109796,1194610,20626
251874,70790,152353
72840,99312,88067
175509,210740,68180
25739,12304,42510
282835,12261776,700391
160422,43147,68309
32460,119472,158
251222,272142,103790
26125,58606,28504
97234,293282,196738
209433,11112140,638507
175287,96503,260969
116744,2007993,98344
171537,5598206,390396
163072,211729,36161
56370,438859,1874
174649,214555,68623
198009,1309557,215374
228603,101733,137439
210165,3838580,495971
65142,926762,17845
182853,5837242,466287
4446,173840,2114
70495,913401,17285
252364,10055546,514466
209765,8667120,621300
1820,120108,32144
154518,67436,90503
242236,11525022,660637
239480,5153158,413562
109629,1999987,158907
154136,81261,165538
282555,23629716,1070220
206089,5585946,441556
191513,6512632,445068
202355,5257554,384978
122845,35308,110819
160712,463935,53335
200722,162249,395288
162876,108027,74199
188817,40262,126069
258003,11638656,661655
100163,1428538,60304
164019,3652526,377151
262905,6472860,879600
5256,286162,39541
152579,4920274,354857
122565,2171735,133446
164350,21772,97846
233707,12389030,748890
127331,44202,29112
172979,98656,187537
281978,418471,87059
103741,96894,43980
2381,93756,10587
81180,1320304,42941
112948,73654,12470
135981,186654,10704
177651,5649144,394117
120875,82073,37775
147090,45126,244636
173321,48362,174720
2755,93415,2115
205673,123127,60099
123133,54991,93892
204766,113491,47053
233831,7467332,657396
1115,114472,141210
182195,25184,67588
155913,31852,340567
179329,5711148,398174
7181,59712,30080
145966,116672,56332
123824,26187,87881
205425,10810424,624932
184173,323109,385986
145230,64188,69058
51498,264323,10845
80827,16690,117211
3256,105112,9869
244308,2274760,125231
192531,430454,43431
217324,8618118,557336
164377,4828680,384841
260159,5361794,876796
3908,192731,12212
281864,23747062,1050266
163482,1810636,52046
184109,6805328,453352
26613,94681,92663
156385,2074131,109346
168618,4444438,371445
7756,29850,10235
192447,67199,119138
168670,428532,65793
187935,2778674,69653
283275,22039496,961725
194528,7186036,464561
5090,50781,11594
227502,4223932,324687
165333,3262022,360284
105972,1319722,65056
137910,929261,32158
154228,118588,2764
181819,47511,56015
248644,1441442,244148
135597,1433562,30974
166755,3173594,413052
124879,59232,37377
117962,40335,100257
142364,2488778,284284
68222,491720,24365
198293,3465302,356389
227991,6861980,458725
226578,13058290,740996
158540,2749282,389323
277820,314942,19721
143571,158863,113391
280248,15199942,890583
224128,10674930,682825
32906,75404,50183
153418,1786650,143959
164015,308402,191595
123671,21060,162928
89570,1498569,47760
257731,5784708,586536
197559,7402534,480975
195059,1633245,62501
8494,59037,886
255609,319115,46573
3378,118043,48213
203086,5593384,583841
130042,2149360,138941
267908,13438634,878670
107548,1657284,62989
133369,134805,153737
76862,783515,19587
154266,481821,180555
282141,201021,151597
277842,475591,63671
3368,51411,12501
155852,3146408,154786
159821,3723820,384130
151271,84356,80494
31954,424434,89065
207051,4363984,582708
43732,108094,196918
191601,94105,56520
251044,12399214,834979
109205,81242,206822
170555,5121816,420648
206763,4142394,565214
284177,15119794,849111
3632,39631,30588
281792,8428550,870186
5611,240510,9093
89618,210167,57726
217647,12241424,707504
177939,6335734,430214
65909,319821,214436
212915,1986857,119117
120743,35060,222998
199710,136,414401
237988,1791530,76933
255837,8455816,525894
182345,99732,116981
892,117991,44705
146279,3997238,288301
92325,1212408,19235
190895,3588082,376504
104954,87513,85509
128237,348876,102533
277184,3755822,230767
194350,8749146,537968
278668,15315164,956757
238288,13609638,776530
162346,3333870,332285
180425,51453,32110
53578,449851,21427
140617,1018723,15531
133085,68394,28488
100058,1625345,101517
161546,21522,162800
282595,11107326,884341
194356,5795286,367179
279668,21431084,1013441
181977,3923,53390
68288,865554,17436
84477,116005,86267
147550,143166,79028
6974,99615,10168
79686,870210,42039
239876,9099176,597614
203689,10241206,601536
189337,5797476,408992
162522,23266,82169
85378,30464,243565
173227,1708526,57382
139624,261739,197297
60832,964539,12192
122920,3498820,271110
142038,3123116,218974
150948,32487,108246
155135,843326,31626
286757,38399,147240
7041,111477,23719
197001,368555,25084
82684,1488163,46788
133507,2318440,136368
6608,112628,47278
123063,108041,68351
48416,462519,9842
224465,10443844,510242
112913,3872778,282268
146112,64506,166874
172605,3724898,349138
217689,98202,55374
198911,6857282,442845
60471,479528,13022
242990,60290,50959
195985,6875564,460102
205321,7797658,500723
103792,1307963,23368
186303,5450328,413923
120817,1474251,36575
125457,31536,27966
26681,99426,11909
125149,24890,79052
94280,1059969,61410
227300,4440520,412032
276315,14230846,957997
210343,2271327,302444
221192,6165936,514185
214038,4643048,524423
267786,5424742,386415
149388,5210048,363479
272605,7275954,726182
177927,179546,44394
183405,69914,81476
180177,2760792,235588
145839,3322364,321741
269094,480344,75222
113014,44466,109913
38097,472458,9060
89963,156701,100784
208393,2188885,230263
153899,4727512,353533
148101,3280150,345575
182481,3847626,335436
211820,1285158,54047
239112,119315,438331
147637,82174,64260
211193,8595480,525937
118708,39031,225499
151519,1087865,83617
88099,112041,71982
293,110413,101
178185,2637404,352894
120803,1062,118943
121517,78317,74839
231095,150962,235773
122735,67491,71945
282959,22525032,1077814
192069,1606183,51867
108188,1205537,137094
220608,780046,37092
237306,102714,220243
164501,1521264,405627
183941,68232,12550
230289,7862330,497179
130842,4475970,327029
193994,451201,477342
151839,28347,266961
134308,55469,217817
147853,50099,44870
257637,7737528,597891
173605,66341,36888
284579,15822942,1030009
1473,118702,19952
201723,3296156,388284
196207,5354262,434457
3906,164212,10562
172893,2475794,148331
132766,93650,56134
239398,103602,118212
149294,46051,89154
177207,4911780,383200
136938,260320,16261
167104,3421780,296288
55207,409799,244797
225235,3718904,311078
119862,96806,208759
171735,1426384,172878
271859,2574538,872247
107188,164984,54272
170635,234588,32536
152381,3762974,333350
263389,67767,120658
146856,47026,155956
167190,5447082,416258
88518,28092,189005
1738,120881,
157845,4188654,391566
216691,2032474,241025
60503,879843,13614
133467,901517,110367
287389,7103448,850251
148695,2241691,160564
283533,5246132,375880
172851,1599280,111332
98601,94644,128637
5636,271259,9260
183901,6856592,476424
187107,4702752,471514
116183,29058,106635
197619,42578,92634
80586,817177,43949
860,109255,159
45303,423176,41292
3394,92666,918
235647,9742588,553469
5763,82671,2264
214574,11417886,667757
193870,102130,65924
156495,40489,91061
166447,2369543,128250
155569,3509626,301224
26306,70791,28498
141315,62445,66568
165363,22572,212291
200980,8946352,550600
59031,855895,12156
239062,5646992,440376
226168,82485,239914
172011,2633076,326420
52885,851578,4977
156463,67064,252854
184467,906016,133828
82313,49552,34667
216372,10203982,626616
517,107969,7007
136648,4145324,316410
148250,2094872,326874
273631,8372638,805209
183761,61782,100067
136281,82567,68825
282593,4259364,97872
164509,1486846,44213
212623,100973,18860
163174,88036,314959
66284,3643,28196
143267,69783,86742
90965,1667691,65831
261477,13926310,837745
280796,14850544,844404
116722,3010660,240510
127857,1934205,119193
186025,1279092,188642
278080,5500218,629176
118552,71471,105424
155092,1355546,20049
155191,56638,261961
279624,83248,71303
725,116448,20759
127997,66969,142808
104384,2245223,98064
1317,116601,61536
202161,117148,508044
4866,272020,2100
123625,97648,69898
249342,11916314,682747
209037,6522646,460474
175721,155810,74464
186585,7910444,469284
169404,42707,38751
229079,13071202,751562
4607,97570,32855
79980,1322282,42850
176297,6946580,461054
3065,114008,124853
749,31612,245268
211023,12928,205275
7325,335438,9384
269684,14812784,838145
225423,100052,251503
232831,11380884,653665
